_id,user_id,created_at,followers_count,friends_count,protected,location,verified,listed_count,favourites_count,statuses_count,default_profile,default_profile_picture,bot
RobynElyse,803061715,Tue Sep 04 19:33:22 +0000 2012,14747,3118,0,1,1,1,27173,24916,0,0,0
veronicalderon,22990674,Thu Mar 05 22:33:22 +0000 2009,23058,3830,0,1,1,1,129319,179581,0,0,0
frankrichny,79366215,Sat Oct 03 03:45:50 +0000 2009,114015,1814,0,1,1,1,5582,7629,1,0,0
_InakiLopez_,1289327088,Fri Mar 22 18:19:00 +0000 2013,89285,1707,0,0,1,0,26030,26587,0,0,0
kmcannonphoto,281236170,Tue Apr 12 22:24:19 +0000 2011,2736,1357,0,1,1,1,761,8470,1,0,0
MichaelMathes,18179659,Wed Dec 17 02:15:17 +0000 2008,3736,2563,0,1,1,1,2233,17422,1,0,0
SGVNSports,19416422,Fri Jan 23 21:58:11 +0000 2009,20738,3821,0,1,1,1,3714,108675,0,0,0
PeterMonPhotog,204075017,Sun Oct 17 21:29:15 +0000 2010,2171,600,0,0,1,0,1889,6579,0,0,0
adicrazy,17773946,Mon Dec 01 07:19:23 +0000 2008,10128,529,0,1,1,1,6294,48365,0,0,0
monmouthu,15862680,Fri Aug 15 13:15:50 +0000 2008,24780,2095,0,1,1,1,13769,6960,0,0,0
Bill_TPA,66672175,Tue Aug 18 12:50:19 +0000 2009,4876,921,0,1,1,1,31658,98549,0,0,0
WHOhd,42946380,Wed May 27 18:39:48 +0000 2009,73478,1729,0,1,1,1,582,95229,0,0,0
amonck,12455302,Sun Jan 20 10:38:05 +0000 2008,10443,3934,0,0,1,0,22541,2692,0,0,0
LibyaLiberty,254873869,Sun Feb 20 05:27:22 +0000 2011,231243,3114,0,1,1,1,88210,221739,0,0,0
andywightman,194364678,Thu Sep 23 23:26:20 +0000 2010,22204,3842,0,0,1,0,2893,51270,0,0,0
KathNBCBoston,2764864491,Mon Sep 08 17:13:20 +0000 2014,3311,774,0,0,1,0,522,4361,1,0,0
brandonsblog,270090222,Tue Mar 22 00:01:40 +0000 2011,2457,3049,0,1,1,1,27801,123415,0,0,0
joeaaronreid,1131217278,Tue Jan 29 14:44:28 +0000 2013,7611,437,0,1,1,1,64242,8304,1,0,0
SarantosMelogia,1498656096,Mon Jun 10 16:17:47 +0000 2013,268377,47683,0,1,1,1,58152,14147,0,0,0
Alexleserveur,33198720,Sun Apr 19 13:29:00 +0000 2009,6496,346,0,1,1,1,85593,114116,0,0,0
CigarCityBeer,17312175,Tue Nov 11 15:52:30 +0000 2008,54821,364,0,1,1,1,5314,6201,0,0,0
kaysarahsera,299952256,Mon May 16 23:27:42 +0000 2011,83672,1043,0,1,1,1,27893,13799,0,0,0
LadyKateBond,18351153,Wed Dec 24 04:47:17 +0000 2008,3363,936,0,0,1,0,91552,28660,0,0,0
catrincooper,416418985,Sat Nov 19 17:19:31 +0000 2011,8506,4873,0,0,1,0,81899,37958,0,0,0
noredavis,19387798,Fri Jan 23 09:25:36 +0000 2009,8382,916,0,1,1,1,18636,29064,0,0,0
markaustintv,90676132,Tue Nov 17 17:31:04 +0000 2009,73120,4015,0,1,1,1,168,18255,0,0,0
Leung__Wendy,538374325,Tue Mar 27 18:15:46 +0000 2012,3262,2610,0,1,1,1,10994,20368,0,0,0
ronlieber,37718165,Mon May 04 18:16:57 +0000 2009,30176,2887,0,1,1,1,8371,21815,0,0,0
apedelman,237391563,Wed Jan 12 18:55:22 +0000 2011,2302,1800,0,1,1,1,4948,4145,0,0,0
Authoroux,1485304172,Wed Jun 05 15:27:35 +0000 2013,8682,1728,0,1,1,1,80597,37583,0,0,0
HRWcanada,2174616960,Mon Nov 04 19:28:43 +0000 2013,3561,1235,0,1,1,1,2112,12271,0,0,0
smsteinitz,240678841,Thu Jan 20 13:50:28 +0000 2011,7406,613,0,1,1,1,31729,184,0,0,0
CTVWindsor,312195939,Mon Jun 06 18:47:16 +0000 2011,27627,1537,0,1,1,1,5951,64229,0,0,0
LouiseADeSousa,309512562,Thu Jun 02 06:32:38 +0000 2011,5989,167,0,1,1,1,1972,1574,1,0,0
MikeRizzi,33234730,Sun Apr 19 16:06:26 +0000 2009,20112,427,0,1,1,1,8243,18293,0,0,0
DavidETalbert,85485674,Tue Oct 27 03:05:10 +0000 2009,28271,786,0,1,1,1,9702,7987,0,0,0
PureCountry93,22496967,Mon Mar 02 15:55:35 +0000 2009,17258,11102,0,1,1,1,34969,62193,0,0,0
Jeff__Benjamin,21621886,Mon Feb 23 02:01:05 +0000 2009,110105,2215,0,1,1,1,27337,36523,0,0,0
ThatOliviaCheng,93943974,Tue Dec 01 21:09:54 +0000 2009,12069,467,0,1,1,1,3024,5323,0,0,0
michellehtweet,21918787,Wed Feb 25 21:06:20 +0000 2009,5768,2619,0,1,1,1,8454,14552,0,0,0
RepDeSaulnier,2968007206,Thu Jan 08 15:32:13 +0000 2015,14261,809,0,1,1,1,234,3657,0,0,0
runvc,3249041383,Thu Jun 18 18:31:19 +0000 2015,7010,1065,0,1,1,1,21484,12533,0,0,0
ChelseaKane,27592116,Mon Mar 30 05:38:41 +0000 2009,864108,205,0,1,1,1,812,10386,1,0,0
PickwickMusic,182161659,Mon Aug 23 23:51:42 +0000 2010,5278,403,0,0,1,0,2850,6940,0,0,0
SenNanOrrock,299751154,Mon May 16 16:33:39 +0000 2011,6422,1608,0,1,1,1,3316,6251,1,0,0
mariasearth,33912889,Tue Apr 21 14:06:11 +0000 2009,46821,1043,0,1,1,1,9644,35238,0,0,0
willevans,14096558,Fri Mar 07 18:59:11 +0000 2008,2692,614,0,1,1,1,14538,2427,0,0,0
MarkyRamone,307690179,Mon May 30 03:33:23 +0000 2011,55753,485,0,1,1,1,38555,2743,0,0,0
andresoriano,79173358,Fri Oct 02 12:54:29 +0000 2009,15766,2911,0,1,1,1,4917,5028,0,0,0
SMKlahr,129727090,Mon Apr 05 06:30:55 +0000 2010,2929,1463,0,1,1,1,2015,5185,0,0,0
columbiatribune,14600977,Wed Apr 30 14:54:08 +0000 2008,35915,173,0,1,1,1,53,27223,0,0,0
WWLP22News,15365401,Wed Jul 09 13:34:13 +0000 2008,80974,696,0,1,1,1,3943,177586,0,0,0
derekphillips,260548362,Fri Mar 04 02:50:59 +0000 2011,4206,437,0,1,1,1,1708,1048,0,0,0
marylustrange,858498920,Tue Oct 02 18:27:19 +0000 2012,1227,680,0,1,1,1,2618,2853,0,0,0
Laurie_March,16572109,Fri Oct 03 02:11:47 +0000 2008,502843,31886,0,1,1,1,55324,40547,0,0,0
MoDemParty,60718655,Mon Jul 27 21:40:53 +0000 2009,14963,336,0,1,1,1,1546,8347,0,0,0
ChadSDay,15525272,Tue Jul 22 02:57:34 +0000 2008,4986,999,0,1,1,1,3117,14215,0,0,0
robreiner,738080573365702657,Wed Jun 01 18:51:36 +0000 2016,664880,285,0,1,1,1,75903,2589,1,0,0
kayangrum,713104410,Mon Jul 23 20:58:50 +0000 2012,3638,1257,0,1,1,1,76906,40827,0,0,0
ryanghinds,111829844,Sat Feb 06 07:57:36 +0000 2010,2423,1525,0,1,1,1,8230,20511,0,0,0
BrynnCartelli,901213862132932608,Fri Aug 25 22:45:03 +0000 2017,40530,106,0,0,1,0,889,1378,1,0,0
AlexJSpearman,423146699,Mon Nov 28 04:21:47 +0000 2011,1629,1561,0,1,1,1,6644,1971,1,0,0
BeverlyNBCLA,204459963,Mon Oct 18 19:00:08 +0000 2010,5715,497,0,1,1,1,15540,12910,1,0,0
larrymagid,2053051,Fri Mar 23 21:03:16 +0000 2007,13226,1560,0,1,1,1,756,8880,0,0,0
angelinamtvjs,164493276,Fri Jul 09 00:57:36 +0000 2010,162230,17137,0,1,1,1,8630,28773,0,0,0
mark_dow,286654612,Sat Apr 23 12:33:53 +0000 2011,58832,3080,0,1,1,1,18877,79897,0,0,0
RandolWhite,23676149,Tue Mar 10 22:59:20 +0000 2009,3469,1773,0,1,1,1,1744,12993,0,0,0
nikeshshukla,19586517,Tue Jan 27 10:57:14 +0000 2009,31144,1965,0,1,1,1,9645,114541,0,0,0
jiveDurkey,45511031,Mon Jun 08 05:59:10 +0000 2009,18214,2844,0,1,1,1,6817,15350,0,0,0
ScottHaze,84816227,Sat Oct 24 10:31:10 +0000 2009,5099,996,0,1,1,1,12731,4641,0,0,0
taqadum,261232011,Sat Mar 05 14:42:31 +0000 2011,76678,329,0,0,1,0,5828,37252,1,0,0
CindyBoren,15637319,Mon Jul 28 20:40:20 +0000 2008,45499,1045,0,0,1,0,14184,60242,0,0,0
LPNational,31464977,Wed Apr 15 17:40:46 +0000 2009,138309,5550,0,1,1,1,1680,10848,0,0,0
GermanLoero,130428321,Wed Apr 07 07:53:04 +0000 2010,96906,1302,0,1,1,1,22194,29679,0,0,0
CollegeDemsTX,44498699,Thu Jun 04 00:19:14 +0000 2009,5376,669,0,1,1,1,1804,2553,0,0,0
mjnblack,258481206,Sun Feb 27 20:36:49 +0000 2011,1565,1862,0,1,1,1,10444,3771,0,0,0
adamtasmusiek,198781614,Tue Oct 05 06:48:19 +0000 2010,53622,928,0,1,1,1,2439,26051,1,0,0
Jenn_Harris_,19960900,Tue Feb 03 08:50:13 +0000 2009,9805,3081,0,1,1,1,3304,4868,0,0,0
crystalleigh,17635904,Tue Nov 25 23:41:07 +0000 2008,131331,624,0,1,1,1,2415,2381,0,0,0
thegoods,112593696,Tue Feb 09 02:05:28 +0000 2010,80007,980,0,0,1,0,13990,54215,0,0,0
aaaj_alc,18202632,Wed Dec 17 23:01:23 +0000 2008,9664,1296,0,1,1,1,2346,10839,0,0,0
YaelEisenstat,742846011932975104,Tue Jun 14 22:27:45 +0000 2016,2330,627,0,1,1,1,1067,511,1,0,0
dennisedit,16809556,Thu Oct 16 16:31:56 +0000 2008,10064,5210,0,1,1,1,19954,22486,1,0,0
josecdiez,117341231,Thu Feb 25 08:02:57 +0000 2010,93947,2806,0,1,1,1,1810,157224,0,0,0
nataschaandsons,556763518,Wed Apr 18 10:47:12 +0000 2012,11095,184,0,0,1,0,29,432,0,0,0
preston4progres,859787192448712704,Wed May 03 15:10:15 +0000 2017,1548,2242,0,1,1,1,1203,737,0,0,0
BrentToderian,480196886,Wed Feb 01 06:57:12 +0000 2012,60967,1989,0,1,1,1,57848,24433,0,0,0
dulaneycd,1884338521,Thu Sep 19 20:31:35 +0000 2013,1247,753,0,1,1,1,1962,4721,0,0,0
KVALnews,19799261,Sat Jan 31 01:25:11 +0000 2009,34802,998,0,1,1,1,479,33168,0,0,0
VanessaOblinger,305945091,Fri May 27 01:19:45 +0000 2011,3224,3645,0,1,1,1,12889,22562,0,0,0
demishevich,73650128,Sat Sep 12 14:11:33 +0000 2009,10650,610,0,1,1,1,26436,39958,0,0,0
StephenAtHome,16303106,Mon Sep 15 22:31:44 +0000 2008,18489191,49,0,0,1,0,6,6131,0,0,0
hoganhere,242595221,Tue Jan 25 04:08:19 +0000 2011,15857,4138,0,1,1,1,51374,23777,0,0,0
TheBrianneDavis,233066753,Sun Jan 02 05:18:19 +0000 2011,5061,110,0,1,1,1,1800,7413,0,0,0
BarakRavid,302971361,Sun May 22 02:46:29 +0000 2011,121334,559,0,1,1,1,9708,80148,1,0,0
CPrignano,91271818,Fri Nov 20 04:47:02 +0000 2009,1182,1058,0,1,1,1,1304,8859,0,0,0
TheOnlyEdAsner,242883110,Tue Jan 25 20:30:41 +0000 2011,87071,942,0,1,1,1,5030,4281,1,0,0
SallyAnMatthews,171480365,Tue Jul 27 12:58:16 +0000 2010,55885,414,0,1,1,1,33765,46759,0,0,0
l_e_whyte,21704138,Mon Feb 23 22:53:48 +0000 2009,2045,1755,0,1,1,1,5023,13716,0,0,0
Excalibah,108309868,Mon Jan 25 14:45:25 +0000 2010,6632,3556,0,1,1,1,8837,10715,0,0,0
BLaw,34613951,Thu Apr 23 13:41:13 +0000 2009,105746,543,0,1,1,1,979,28935,0,0,0
jess_hilarious,860340144146141184,Fri May 05 03:47:29 +0000 2017,28904,3,0,0,1,0,242,2184,0,0,0
RomaTheEngineer,767892066,Sun Aug 19 17:08:35 +0000 2012,13034,485,0,1,1,1,6991,6895,0,0,0
Altroconsumo,34233655,Wed Apr 22 10:02:51 +0000 2009,34209,256,0,1,1,1,1445,4053,0,0,0
morningireland,22790104,Wed Mar 04 15:53:36 +0000 2009,149952,3185,0,1,1,1,1727,29095,0,0,0
AnahitaSeda,357837002,Fri Aug 19 00:04:57 +0000 2011,6604,386,0,1,1,1,4265,10007,0,0,0
DanDanUniverse,180152984,Wed Aug 18 23:30:18 +0000 2010,19382,3471,0,1,0,1,4227,74690,0,0,0
StephenGutowski,11783502,Thu Jan 03 03:13:42 +0000 2008,28151,1125,0,1,1,1,45912,163976,0,0,0
jenniferschwarz,69406354,Thu Aug 27 21:14:58 +0000 2009,454,411,0,1,1,1,495,1428,0,0,0
NiaJaxWWE,2592634077,Sun Jun 08 17:44:37 +0000 2014,538337,471,0,0,1,0,29347,14021,1,0,0
NewAmericanEcon,196697157,Wed Sep 29 18:12:55 +0000 2010,9569,646,0,0,1,0,986,10612,0,0,0
MineCartMayhem,2965787734,Wed Jan 07 09:52:14 +0000 2015,9642,1421,0,1,1,1,16211,16804,0,0,0
Ms_Castro,126134013,Wed Mar 24 23:09:44 +0000 2010,32807,1686,0,1,1,1,18140,24569,0,0,0
CHueyBurns,153181367,Mon Jun 07 22:17:11 +0000 2010,25300,1892,0,0,1,0,1559,15395,0,0,0
BodenJones,450611187,Fri Dec 30 12:58:52 +0000 2011,2594,753,0,0,1,0,4196,14824,1,0,0
ryanwrd,5448502,Tue Apr 24 00:29:46 +0000 2007,2215,1719,0,1,1,1,4886,1006,0,0,0
MxHamx,41262945,Wed May 20 01:23:58 +0000 2009,906,553,0,1,1,1,7917,9627,0,0,0
shelby_young,23037867,Fri Mar 06 06:13:24 +0000 2009,8554,562,0,0,1,0,11249,9505,0,0,0
elleteedee,1498648226,Mon Jun 10 16:02:47 +0000 2013,20693,319,0,1,1,1,8101,6368,1,0,0
thompwalker,255527829,Mon Feb 21 15:10:18 +0000 2011,3565,1436,0,1,1,1,3440,3853,1,0,0
yorkshirepost,15229557,Wed Jun 25 10:30:47 +0000 2008,173195,511,0,1,1,1,4656,202513,0,0,0
LiberisFinance,1900069152,Tue Sep 24 11:07:57 +0000 2013,2317,2659,0,1,0,1,1053,3909,0,0,0
donnabrazile,60919240,Tue Jul 28 14:36:39 +0000 2009,652785,5182,0,1,1,1,12689,54875,1,0,0
CasperVanDien,227838448,Fri Dec 17 23:40:25 +0000 2010,50143,461,0,0,1,0,11669,18318,0,0,0
NewMexicoGOP,26598302,Wed Mar 25 21:35:47 +0000 2009,5833,1220,0,1,1,1,710,5244,0,0,0
TVsMichaelOder,28182253,Wed Apr 01 20:07:07 +0000 2009,2904,2262,0,1,1,1,17165,32792,0,0,0
erinallday,16564008,Thu Oct 02 18:46:24 +0000 2008,1839,362,0,0,1,0,1852,988,0,0,0
Luvvie,16254381,Fri Sep 12 08:31:00 +0000 2008,211920,1503,0,1,1,1,8992,20401,0,0,0
CarolineLoweTV,21865402,Wed Feb 25 13:36:20 +0000 2009,2261,3130,0,1,1,1,1312,4614,0,0,0
Jwisely,30224284,Fri Apr 10 14:21:23 +0000 2009,948,821,0,1,1,1,501,761,0,0,0
jeshuf,321799506,Wed Jun 22 04:31:25 +0000 2011,2347,2216,0,1,1,1,6472,14822,0,0,0
JNicoleNews,1708118976,Wed Aug 28 20:07:28 +0000 2013,1312,1554,0,1,1,1,2600,3621,1,0,0
itsdorothysucka,623040697,Sat Jun 30 18:37:13 +0000 2012,24291,464,0,0,1,0,16436,15736,0,0,0
MariannaBruschi,219104648,Tue Nov 23 23:06:28 +0000 2010,3574,2288,0,1,1,1,4969,19282,0,0,0
GasBuddyGuy,35941034,Tue Apr 28 01:29:47 +0000 2009,8995,1697,0,1,1,1,11956,17305,0,0,0
CasMudde,2286056016,Sat Jan 11 04:03:58 +0000 2014,27086,1194,0,1,1,1,45088,52812,0,0,0
TKavulla,4116008413,Tue Nov 03 19:18:51 +0000 2015,3240,1118,0,1,1,1,1221,4031,1,0,0
MBarrettCH,22156672,Fri Feb 27 16:25:36 +0000 2009,2020,165,0,1,1,1,46,22327,0,0,0
mikeruiz1,26534759,Wed Mar 25 16:47:28 +0000 2009,107999,43801,0,1,1,1,3116,18887,0,0,0
RepEBJ,168502762,Mon Jul 19 14:25:48 +0000 2010,33284,2126,0,1,1,1,1565,8540,0,0,0
umitak,94272056,Thu Dec 03 06:33:12 +0000 2009,63924,975,0,0,1,0,10269,8705,0,0,0
JeanBaylor,38536646,Thu May 07 22:42:33 +0000 2009,3763,1019,0,1,1,1,3618,18570,0,0,0
momblogger,3840981,Mon Apr 09 01:49:03 +0000 2007,25202,2767,0,1,1,1,3136,237872,0,0,0
DrAmandaForeman,322029112,Wed Jun 22 14:41:56 +0000 2011,14234,1500,0,1,1,1,12166,15090,0,0,0
lowtheband,512352048,Fri Mar 02 19:15:54 +0000 2012,24440,660,0,1,1,1,59997,6765,0,0,0
aegallagher,20088350,Wed Feb 04 20:20:10 +0000 2009,2627,1936,0,1,1,1,11150,69,0,0,0
SAFEIreland,304112893,Mon May 23 23:30:01 +0000 2011,5529,2980,0,1,1,1,5162,8880,1,0,0
StratSentinel,789303014192402432,Fri Oct 21 03:11:17 +0000 2016,65985,958,0,1,1,1,2487,10483,0,0,0
KatelynsWTAE,1377060878,Wed Apr 24 13:30:58 +0000 2013,4475,1082,0,1,1,1,3702,16175,1,0,0
mattlanza,16752675,Wed Oct 15 02:25:36 +0000 2008,18536,5758,0,1,1,1,81916,73170,0,0,0
justmartindale,28713373,Sat Apr 04 01:56:27 +0000 2009,7760,705,0,1,1,1,10187,20639,0,0,0
JustinNBC4,20945155,Sun Feb 15 22:58:42 +0000 2009,3694,1365,0,0,1,0,8361,18629,0,0,0
MorganFOX46,299156589,Sun May 15 16:11:28 +0000 2011,1281,925,0,1,1,1,1295,4018,1,0,0
ashulman_RS,198597799,Mon Oct 04 19:05:26 +0000 2010,1784,609,0,1,1,1,1306,8367,0,0,0
MjLyle,208246140,Tue Oct 26 22:55:14 +0000 2010,1829,1957,0,1,1,1,3892,9022,0,0,0
DarcyBurner,14770470,Wed May 14 07:35:50 +0000 2008,6601,3570,0,1,1,1,1808,9333,0,0,0
JSarkissianFOX7,27822149,Tue Mar 31 05:34:39 +0000 2009,2538,692,0,1,1,1,12712,11176,0,0,0
Max_Lederman,1542238148,Mon Jun 24 01:32:15 +0000 2013,6957,998,0,1,1,1,47259,36984,0,0,0
joshuascottca32,51858290,Sun Jun 28 21:59:49 +0000 2009,1709,351,0,0,1,0,831,614,1,0,0
made,436100252,Tue Dec 13 19:56:50 +0000 2011,23655,2879,0,1,1,1,4461,15836,0,0,0
SeanCasten,66804351,Tue Aug 18 21:17:08 +0000 2009,18563,483,0,1,1,1,1939,10853,1,0,0
TarekFatah,17537467,Fri Nov 21 14:51:32 +0000 2008,502120,1914,0,1,1,1,411,140244,0,0,0
PeterBDoran,275572129,Fri Apr 01 15:09:26 +0000 2011,6584,505,0,1,1,1,3846,4534,0,0,0
HollywoodLife,21246105,Wed Feb 18 21:59:31 +0000 2009,333862,4412,0,1,1,1,2526,181279,0,0,0
ChrisSchleuger,359997427,Mon Aug 22 14:36:13 +0000 2011,970,341,0,1,1,1,4602,7133,0,0,0
SignatureLiving,70359496,Mon Aug 31 10:11:19 +0000 2009,25493,3371,0,1,1,1,4430,23376,0,0,0
rkarnad,570576883,Fri May 04 06:00:46 +0000 2012,43641,1069,0,1,1,1,2405,9367,0,0,0
ChurchofSatan,176976565,Tue Aug 10 23:09:05 +0000 2010,230891,0,0,1,1,1,3391,27360,0,0,0
TanyaTalaga,191915993,Fri Sep 17 17:58:53 +0000 2010,17569,2712,0,0,1,0,8307,11342,0,0,0
MargieOmero,20168054,Thu Feb 05 17:42:09 +0000 2009,11277,6075,0,1,1,1,4280,7285,0,0,0
OwsWills,420468181,Thu Nov 24 17:27:03 +0000 2011,6759,2579,0,1,1,1,17768,52866,0,0,0
nickjfrost,18713314,Wed Jan 07 06:22:37 +0000 2009,1337635,771,0,1,1,1,3952,17746,0,0,0
selinawangtv,853669477,Sat Sep 29 21:58:43 +0000 2012,9138,1687,0,1,1,1,3815,2840,0,0,0
SpectrumNews1KY,126051146,Wed Mar 24 17:47:00 +0000 2010,7275,672,0,1,1,1,3325,18328,0,0,0
EmergeAmerica,188803750,Thu Sep 09 16:43:15 +0000 2010,26827,2279,0,1,1,1,4077,10122,0,0,0
editoremilye,14815608,Sat May 17 23:00:55 +0000 2008,16340,3168,0,1,1,1,11827,63907,0,0,0
derekwillis,14517538,Thu Apr 24 20:48:23 +0000 2008,22184,1180,0,1,1,1,21375,93424,0,0,0
CivicScience,18339274,Tue Dec 23 18:47:36 +0000 2008,11331,3452,0,1,1,1,1168,10338,0,0,0
andrehepkins,19991186,Tue Feb 03 18:28:21 +0000 2009,5724,3467,0,1,1,1,3242,19275,0,0,0
SteveDaines,11651202,Sun Dec 30 05:52:03 +0000 2007,43425,647,0,1,1,1,2188,5832,0,0,0
AlistairBurtUK,986390774,Mon Dec 03 10:50:08 +0000 2012,25156,709,0,0,1,0,4277,11560,0,0,0
TellDM,77968947,Mon Sep 28 09:16:00 +0000 2009,8839,1281,0,1,1,1,13656,21278,0,0,0
faiza_n_ali,246108164,Wed Feb 02 04:13:06 +0000 2011,19030,2509,0,1,1,1,3050,23464,0,0,0
reneegraziano,283830242,Mon Apr 18 03:23:19 +0000 2011,447812,2331,0,1,1,1,8690,35735,0,0,0
cassidygard,17034631,Wed Oct 29 03:00:44 +0000 2008,22599,140,0,1,1,1,1071,10817,0,0,0
rollcall,15922214,Wed Aug 20 19:53:31 +0000 2008,358902,1561,0,1,1,1,1432,102736,0,0,0
golrizghahraman,870447381006868480,Fri Jun 02 01:10:02 +0000 2017,15442,768,0,1,1,1,25906,4781,0,0,0
bhgreeley,6797952,Wed Jun 13 21:32:24 +0000 2007,10936,2344,0,0,1,0,2416,9018,0,0,0
KingL,138443298,Thu Apr 29 15:15:25 +0000 2010,254932,717,0,1,1,1,2130,115243,0,0,0
WCCBCharlotte,15080288,Wed Jun 11 01:54:48 +0000 2008,82123,1466,0,1,1,1,2869,170594,0,0,0
susmitchellSBP,66754444,Tue Aug 18 18:18:54 +0000 2009,13950,2009,0,1,1,1,9477,13159,0,0,0
RLewisReports,123434827,Tue Mar 16 02:53:57 +0000 2010,114986,5835,0,0,1,0,9552,52231,0,0,0
TheLilLaura,544716371,Wed Apr 04 00:49:25 +0000 2012,1076,550,0,1,1,1,4289,3148,0,0,0
AnnCoulter,196168350,Tue Sep 28 14:04:51 +0000 2010,2139554,1061,0,1,1,1,21,43014,0,0,0
colleenhagerty,157793204,Sun Jun 20 22:32:58 +0000 2010,3618,1698,0,1,1,1,2313,823,0,0,0
GrzybAndrzej,1119834276,Fri Jan 25 17:25:02 +0000 2013,4226,2067,0,0,1,0,9170,13956,0,0,0
kateirby,261900273,Sun Mar 06 23:11:12 +0000 2011,6129,749,0,1,1,1,2012,12828,1,0,0
MissMandyHale,246302252,Wed Feb 02 14:58:50 +0000 2011,30439,664,0,1,1,1,11982,36804,0,0,0
ozy,1396151678,Thu May 02 03:18:19 +0000 2013,36893,1180,0,1,1,1,10007,33585,0,0,0
RyanJenkins_TV,2444454050,Mon Apr 14 20:49:09 +0000 2014,993,660,0,1,1,1,5725,637,0,0,0
srijanpalsingh,102625402,Thu Jan 07 09:11:12 +0000 2010,30842,2159,0,1,1,1,7600,6535,0,0,0
mirakamdar,79569980,Sat Oct 03 21:30:55 +0000 2009,7608,683,0,1,1,1,53483,42282,0,0,0
SenPatRoberts,75364211,Fri Sep 18 19:34:56 +0000 2009,71562,916,0,1,1,1,336,6385,0,0,0
ClareBaileyGPNI,69436408,Thu Aug 27 23:17:26 +0000 2009,9686,2422,0,1,1,1,11857,10578,0,0,0
McAllisterDen,498459134,Tue Feb 21 02:37:55 +0000 2012,67990,1542,0,1,1,1,21086,27799,0,0,0
LevinsReports,2207592050,Thu Nov 21 18:06:46 +0000 2013,4878,1847,0,1,1,1,11568,8321,0,0,0
bit_shifter_,34828272,Fri Apr 24 03:10:00 +0000 2009,5795,2009,0,1,1,1,24717,14755,0,0,0
fisherinvest,225099584,Fri Dec 10 17:45:27 +0000 2010,28538,251,0,1,1,1,366,4352,0,0,0
BrookingsEcon,60693203,Mon Jul 27 19:57:27 +0000 2009,61703,941,0,1,1,1,2225,42198,0,0,0
hollywoodtv,15685406,Fri Aug 01 04:15:37 +0000 2008,161910,233,0,1,1,1,810,10010,0,0,0
PolyarcGames,4019522178,Mon Oct 26 02:13:20 +0000 2015,16604,194,0,1,1,1,6690,1590,0,0,0
CamEdwards,18004009,Tue Dec 09 22:01:47 +0000 2008,52042,5855,0,1,1,1,84950,63712,1,0,0
grouchybagels,29336407,Tue Apr 07 00:20:42 +0000 2009,3363,1014,0,1,1,1,5153,338,0,0,0
NICKZANO,38513145,Thu May 07 20:45:56 +0000 2009,74160,349,0,1,1,1,3977,2412,0,0,0
CdnPressStyle,22565296,Tue Mar 03 01:31:26 +0000 2009,2257,1670,0,1,1,1,314,1482,0,0,0
cem_oezdemir,19108766,Sat Jan 17 12:30:36 +0000 2009,140597,1042,0,1,1,1,11422,9172,0,0,0
CathyMyersWI,179810978,Wed Aug 18 04:35:45 +0000 2010,14217,2856,0,1,1,1,2156,2541,0,0,0
NotSoVanilla,46015498,Wed Jun 10 02:32:40 +0000 2009,3592,834,0,0,1,0,15477,6829,0,0,0
SteveTorrence,255706796,Mon Feb 21 22:17:32 +0000 2011,18334,268,0,1,1,1,10057,4635,0,0,0
CityofPoCo,20108080,Wed Feb 04 23:57:43 +0000 2009,8026,430,0,1,1,1,2116,8672,0,0,0
RepGaramendi,88806753,Tue Nov 10 00:31:12 +0000 2009,27967,9003,0,1,1,1,1125,13391,0,0,0
PaulMecurio,34387610,Wed Apr 22 20:30:59 +0000 2009,37460,7822,0,1,1,1,24882,11600,0,0,0
GovHowardDean,603025587,Fri Jun 08 17:55:59 +0000 2012,140586,130,0,1,1,1,169,39157,1,0,0
krisstraub,965091,Sun Mar 11 23:14:06 +0000 2007,41444,409,0,1,1,1,11916,47378,0,0,0
CinemarkChile,19146778,Sun Jan 18 15:24:15 +0000 2009,388352,3703,0,1,1,1,30681,124803,0,0,0
cabot_phillips,2224079705,Fri Dec 13 21:41:53 +0000 2013,23898,457,0,1,1,1,14326,6281,1,0,0
OmarWaraich,20771519,Fri Feb 13 13:58:12 +0000 2009,143492,10609,0,1,1,1,62446,58286,0,0,0
JoshRaby,18689780,Tue Jan 06 19:08:37 +0000 2009,9390,3297,0,1,1,1,59790,21874,0,0,0
malmhuain,3431941156,Wed Aug 19 19:08:53 +0000 2015,9761,1184,0,1,1,1,4057,9806,0,0,0
atlsexyslim,134160119,Sat Apr 17 16:20:14 +0000 2010,49925,120,0,1,1,1,7104,2410,1,0,0
KTULNews,15145111,Tue Jun 17 12:43:15 +0000 2008,86673,374,0,1,1,1,4650,163896,0,0,0
tomas_ford,51770633,Sun Jun 28 16:31:35 +0000 2009,2565,0,0,1,1,1,2560,11971,0,1,0
TaaviRoivas,422049167,Sat Nov 26 18:51:28 +0000 2011,40830,917,0,1,1,1,11886,12777,1,0,0
robinmarty,7824172,Mon Jul 30 17:08:02 +0000 2007,13402,1257,0,1,1,1,15375,71262,0,0,0
conor_pope,21523363,Sat Feb 21 22:33:12 +0000 2009,89736,3746,0,1,1,1,3706,27387,0,0,0
JenSiebelNewsom,327684727,Fri Jul 01 23:58:19 +0000 2011,34453,1281,0,1,1,1,21408,15309,0,0,0
